A2ZY49IDE6TY5I,0.0454545455,0.2272727273,0.7272727273,4.5,0.2941176471,22,TRUTHFUL
A1GSFMMRNOUXLT,0.2,0.2,0.6,2,0.25,5,TRUTHFUL
AB3YKINZ82EN0,0,0.2,0.8,0,1.5,5,TRUTHFUL
A8II5BFHB0LD9,0,0,1,2,4,5,FAKE
A3NE5KEHD57Q6S,0.2,0.2,0.6,5.1893939394,0,10,TRUTHFUL
A2717TTTU5XS98,0.1666666667,0,0.8333333333,0,2,6,TRUTHFUL
A1QBOC76MIOJYP,0.1,0.2,0.7,2.25,0,10,TRUTHFUL
AL1MG5Y9MGI8I,0.125,0.25,0.625,3.46875,0.3333333333,8,TRUTHFUL
A3N0P5AAMP6XD2,0.25,0.125,0.625,1.4,1,8,TRUTHFUL
A6064YLNI0DTE,0,0.2857142857,0.7142857143,1,6,7,FAKE
A1A9FJPJU8K8KE,0,0,1,1,0,5,TRUTHFUL
A38SKJGDRRX5V5,0,0.1666666667,0.8333333333,1,1,6,TRUTHFUL
A1HSWIR25TNOJX,0.3333333333,0,0.6666666667,1.8,0,6,TRUTHFUL
ADCHM9965P5X3,0.3333333333,0.5,0.1666666667,0,0.5,6,TRUTHFUL
A3MBK0K8PZUFBZ,0.1428571429,0.1428571429,0.7142857143,1,6,7,FAKE
A1X63EO7IUFK8P,0.4,0,0.6,1.75,0.6666666667,5,TRUTHFUL
A1ZSGVUDN6G7CD,0.2,0.4,0.4,1,4,5,FAKE
A2H9LS7M0RG92K,0,0,1,0,2,6,TRUTHFUL
AMERXQGOG8W8,0,0.4,0.6,1.75,2.3333333333,10,FAKE
A3BW9LX5QY8YJS,0,0,1,3.9508196721,0.6666666667,5,TRUTHFUL
A2ECQA4VJUUXPX,0,0.1,0.9,1.875,0.6666666667,10,TRUTHFUL
AU57CINAKLV4S,0.6,0,0.4,1,1.5,5,TRUTHFUL
A23DD8FNMB0GRQ,0,0.25,0.75,1,7,8,FAKE
AA7U9GZW6DL1T,0,0.2,0.8,2.8333333333,0.6666666667,5,TRUTHFUL
A1DJ13RNULB38L,0.3333333333,0,0.6666666667,3,0.5,6,TRUTHFUL
A33C8DIGBUG4QO,0.375,0.25,0.375,1,1,8,TRUTHFUL
A1EFPFGUZIUEU2,0,0,1,0,1.6666666667,8,TRUTHFUL
A3GICO4ZXWXEBN,0.4,0.2,0.4,0,4,5,FAKE
A3CZ8FSR0VWSR5,0,0.4,0.6,0,0.6666666667,5,TRUTHFUL
ATT4ILOGG94B7,0,0,1,3.5,0.25,5,TRUTHFUL
A3QVAKVRAH657N,0.0714285714,0.0714285714,0.8571428571,2.3333333333,0.2727272727,14,TRUTHFUL
AVXC6UHG42PPW,0.1428571429,0,0.8571428571,1.5,0.4,7,TRUTHFUL
A26X1IETYZQUI3,0.1818181818,0.2727272727,0.5454545455,0,10,11,FAKE
A3HLU7QRAIJCEQ,0.5,0,0.5,0.5,1,6,TRUTHFUL
A2NECK0KDHM6B1,0,0,1,0,0.5,6,TRUTHFUL
A34XOITK532872,0.1666666667,0.1666666667,0.6666666667,0,0.5,6,TRUTHFUL
A3TY3UQS0NBP7H,0.2,0,0.8,1,1.5,5,TRUTHFUL
A131VJC1ZLO7VD,0,0.2222222222,0.7777777778,0,0.8,9,TRUTHFUL
A1N3GVIOZQKXPW,0.2,0,0.8,1.2666666667,1.5,5,TRUTHFUL
A1N7RAYRTTVQFW,0,0.3333333333,0.6666666667,3,0.2,6,TRUTHFUL
AG8MH5BCGPHCZ,0.2,0.4,0.4,1.5,1.5,5,TRUTHFUL
A1D33H7DDMOJM9,0.1,0,0.9,3,0.25,10,TRUTHFUL
A3MMR2WDKAK0PA,0.3333333333,0.3333333333,0.3333333333,0.5,0,6,TRUTHFUL
A1OGXU6VE5KOO9,0,0,1,2.6666666667,0.6666666667,5,TRUTHFUL
A2AT1JVXDCNXQ9,0.125,0.125,0.75,3,0.3333333333,8,TRUTHFUL
A1OZJV82H6U76O,0,0,1,0.6666666667,4,5,FAKE
A198LI8SK24DKC,0.2,0.4,0.4,0,0.6666666667,5,TRUTHFUL
A125VSWA1BMX3U,0.2,0.2,0.6,0,1.5,5,TRUTHFUL
A25UZ7MA72SMKM,0.125,0,0.875,6.3571428571,0,8,TRUTHFUL
A1VM8FXNUN1DYO,0,0,1,0,0.25,5,TRUTHFUL
A2WO1H0U3VRFR2,0.8,0,0.2,0,1.5,5,FAKE
A142UV53K381N9,0.125,0.375,0.5,1,0.1428571429,8,TRUTHFUL
A81L4XQKN1WP5,0.4,0,0.6,0,0.6666666667,5,TRUTHFUL
A2ZKTY3IO7470P,0.0769230769,0.3076923077,0.6153846154,3.675,1.6,13,TRUTHFUL
AHU8WHQ834JHH,0,0,1,0.5,0,5,TRUTHFUL
A17Z4YAZ4X1Q1O,0,0,1,1,0.1428571429,8,TRUTHFUL
A25VKK4XSVR9D,0.125,0.25,0.625,2,0.6,8,TRUTHFUL
A1H32Z1NEE56PY,0.4285714286,0.1428571429,0.4285714286,2,1.3333333333,7,TRUTHFUL
A1XG38WOY3LY4V,0,0,1,0.8571428571,0.6666666667,5,TRUTHFUL
AJHDI29QCX1F7,0.1666666667,0.1666666667,0.6666666667,0,0.2,6,TRUTHFUL
A2GPDEM9LED2ED,0,0.1428571429,0.8571428571,0.8,1.3333333333,7,TRUTHFUL
A1D7IQPSF9FXXW,0.1428571429,0,0.8571428571,0.6666666667,0.1666666667,7,TRUTHFUL
A1KQ8ECWT47AC7,0,0,1,2.8,0,8,TRUTHFUL
A3GSTWRM0DOU86,0,0,1,1.6666666667,0.2,6,TRUTHFUL
AUYVMLI0CBMYS,0,0,1,0,2,12,TRUTHFUL
A1HPGBMWFXDIEX,0.4285714286,0,0.5714285714,0.5,0.1666666667,7,TRUTHFUL
ACDRKFE0BUQBQ,0.1666666667,0.1666666667,0.6666666667,2,0,6,TRUTHFUL
A3ULCFQ6M6EK7Z,0,0.5,0.5,1.5,0.6,8,TRUTHFUL
A25FWNLV27N3W3,0.1666666667,0.1666666667,0.6666666667,0,2,6,TRUTHFUL
AA41SB1DHCJ8B,0,0.25,0.75,1,0.1428571429,8,TRUTHFUL
A1A81QZOKSEY5P,0,0,1,1,0.4,7,TRUTHFUL
A279GKNH53PVOP,0.5,0,0.5,1.1666666667,0.1428571429,8,TRUTHFUL
A2J9WEIRNVTX61,0,0.1666666667,0.8333333333,1,2,6,TRUTHFUL
A3JYMMWIZGKIGD,0,0,1,1,0.6666666667,5,TRUTHFUL
A18A6U8WYYJG6R,0,0,1,0,0.6666666667,5,TRUTHFUL
A2OK1J0FKAM6L,0.2,0.2,0.6,2.9454545455,0.25,5,TRUTHFUL
A1B4A3SUPMPOTH,0.1363636364,0.0909090909,0.7727272727,4.9166666667,1.2,22,TRUTHFUL
AXFO241GZ4BYK,0,0.125,0.875,3.4868421053,0.1428571429,8,TRUTHFUL
A1A2EOFBVNDN6T,0.1666666667,0,0.8333333333,1.875,1,6,TRUTHFUL
A20NWAIPGXFJ7L,0.4,0.2,0.4,0,1.5,5,TRUTHFUL
A33NCJ04WK9RE,0.125,0.125,0.75,3,0.1428571429,8,TRUTHFUL
ANW6EGY12V5XS,0.25,0.125,0.625,2.8947368421,0.0666666667,16,TRUTHFUL
A1K9FD5PZFXHEI,0.375,0.125,0.5,0,7,8,FAKE
AUSY5L8AWBFBV,0,0,1,0,4,5,FAKE
A2SW3Q7PHHR9X4,0,0,1,0,0.5,6,TRUTHFUL
A3R5VZU3D7OCY2,0.1666666667,0.1666666667,0.6666666667,0,0.5,6,TRUTHFUL
AYPMB4SBD1WGV,0,0.2,0.8,0,0.25,5,TRUTHFUL
A4UGMKUSX9XHI,0,0,1,3.8333333333,0.25,15,TRUTHFUL
A1U9QKO1HB2T61,0,0,1,1,0.25,5,TRUTHFUL
A1V1EP514B5H7Y,0,0,1,0,0,6,TRUTHFUL
A3C96IWQ26Q46I,0.125,0,0.875,5.1666666667,0.3333333333,16,TRUTHFUL
A1KGSWLUCNUUZ0,0.5,0.1666666667,0.3333333333,3,5,6,FAKE
A39NMXN0MGD1B,0,0,1,0.5,0.25,5,TRUTHFUL
A39J6OH1SLWWYA,0.125,0.125,0.75,0,1,8,TRUTHFUL
A1GJIDZK40ONI1,0.4,0,0.6,2,0.6666666667,5,TRUTHFUL
A2T1OLYFY6XTE1,0,0,1,0,1.6666666667,8,TRUTHFUL
AH2B8M9OFQLLL,0.2,0.2,0.6,1,1.5,5,TRUTHFUL
A70CKQ0ZITPIC,0,0,1,1,0.6,8,TRUTHFUL
A377LGE6S9KPQB,0,0,1,1,0.1428571429,8,TRUTHFUL
A2GCGQL6OBLI8X,0.1666666667,0,0.8333333333,2.9178082192,1,6,TRUTHFUL
A2SM4ZJ156YVY6,0.8,0,0.2,0,4,5,FAKE
A1Z7U9K6X3FEOU,0,0,1,0.6666666667,3,12,TRUTHFUL
AMUQ0I0FROA0P,0.1428571429,0.1428571429,0.7142857143,2.9,0.1666666667,7,TRUTHFUL
A2LB4FLRZG6CUV,0,0.0740740741,0.9259259259,6.6666666667,0.5,27,TRUTHFUL
A1FPVZ8JWF24SZ,0.8,0,0.2,0.619047619,0.25,5,TRUTHFUL
A2NUWASJTPN7RO,0,0,1,1,0.25,5,TRUTHFUL
A3HUM1NHDVV7S6,0,0,1,1,0.6666666667,5,TRUTHFUL
AOBC2INJ2UKGI,0.3333333333,0,0.6666666667,1,0,6,TRUTHFUL
A20M6UDZ9JM2ZC,0.2,0,0.8,1,0.6666666667,5,TRUTHFUL
AAQG28E9VXKUR,0,0,1,1,1,6,TRUTHFUL
A1SXVANX1EYRB7,0,0,1,2.3571428571,0,5,TRUTHFUL
A5YLEFPSSD3TZ,0,0,1,4,0.2,6,TRUTHFUL
AG4LBEYRCWT9S,0,0,1,2,0.4,7,TRUTHFUL
A2YIBBPK6JFVQC,0.1428571429,0,0.8571428571,0,0.1666666667,7,TRUTHFUL
A1WV4VF9PVRRYX,0.2,0.4,0.4,1,1.5,5,TRUTHFUL
A35X1C6JB7J9G7,0.3333333333,0,0.6666666667,1,0.2,6,TRUTHFUL
A3RUST0G205O3L,0.3,0.3,0.4,2.5,0.1111111111,10,TRUTHFUL
A2MQ7H1FIF1NDA,0,0.0833333333,0.9166666667,0.5,1.4,12,TRUTHFUL
A2ZBREVOBF3LVW,0,0,1,0.6666666667,0.6666666667,5,TRUTHFUL
A3GQNNJ4IA68ZY,0.4,0.4,0.2,0,0.25,5,TRUTHFUL
AV9Z4L3FHMJNQ,0,0.2,0.8,0,0.6666666667,5,TRUTHFUL
AK95P7MM6ONX7,0.1666666667,0,0.8333333333,2.3333333333,0.2,6,TRUTHFUL
ACCHK5E6B1SU1,0.6,0,0.4,0.5,4,5,FAKE
A2KZV7WBUWPKKK,0.4285714286,0.1428571429,0.4285714286,0,1.3333333333,7,TRUTHFUL
ABAA85GGNB7LY,0,0,1,0,1.3333333333,7,TRUTHFUL
A1IRWS4DED1KD0,0.4,0,0.6,0.5,1.5,5,TRUTHFUL
A3JC4L7F755Q7D,0,0,1,0.7142857143,0.6666666667,5,TRUTHFUL
AIZ43BY780R2E,0.2,0.2,0.6,0.5,0.6666666667,5,TRUTHFUL
A2Y4H3PXB07WQI,0.2142857143,0.0714285714,0.7142857143,2.6666666667,1.3333333333,14,TRUTHFUL
A194Q1Z6P9UT95,0,0,1,0,0.5,6,TRUTHFUL
A1M3RZIDYT250P,0.1428571429,0,0.8571428571,1.6666666667,0,7,TRUTHFUL
A3NQLKUNEG474M,0,0,1,3,1.375,19,TRUTHFUL
AU4OW17TRDV03,0.125,0.375,0.5,1.5,0.1428571429,8,TRUTHFUL
AHDJJ4LZ3MVD7,0,0.2,0.8,1,0.25,5,TRUTHFUL
A2S9X70MNI9K1M,0.2222222222,0.1111111111,0.6666666667,1,1.25,9,TRUTHFUL
AFE98MSB1LMR2,0,0,1,0,0,5,TRUTHFUL
AKAM7QXKZMJK1,0.2,0.2,0.6,0,4,5,FAKE
A1C6ZJNWKYK485,0.1818181818,0,0.8181818182,5.5,0.375,11,TRUTHFUL
A2TAZLEM60G52Q,0,0,1,2,1.25,9,TRUTHFUL
AALPJEO4E8UHY,0,0.2,0.8,0,4,5,FAKE
A2HYGVFW1KL84C,0.3333333333,0.1666666667,0.5,0,1,6,TRUTHFUL
A104R1UFTJNBKK,0,0,1,0.6666666667,1.6666666667,8,TRUTHFUL
AWVNKL4KY73EA,0,0,1,1,0.2,6,TRUTHFUL
A1U6SNSPM2I3FE,0.2,0.2,0.6,0.7768595041,0.6666666667,5,TRUTHFUL
AV2EMSROON9A9,0,0,1,0,1.5,5,TRUTHFUL
A38CIY4BC03MQ3,0.5,0.1666666667,0.3333333333,0,2,6,FAKE
ASJM8LXWHXFPH,0,0,1,0,1.5,5,TRUTHFUL
A1EQKWGQXREYC5,0,0,1,1,0.6666666667,5,TRUTHFUL
A1SAA2HH4OTKQ0,0,0,1,1,0.6666666667,5,TRUTHFUL
A1BLC62SBF3PNQ,0,0.1666666667,0.8333333333,1.5,0.5,6,TRUTHFUL
A2ZJ82L3LUDQI1,0.2,0.2,0.6,0,1.5,10,TRUTHFUL
A1S747DRIZRGY7,0.5,0,0.5,0,1,6,TRUTHFUL
AB9EZQFDGWSNV,0.6,0,0.4,0,0.25,5,TRUTHFUL
AGWKQIBF6VNXB,0,0,1,0,4,5,FAKE
AHBI8WEDCRH03,0,0.25,0.75,0,1.6666666667,8,TRUTHFUL
A2W1VFDP2YV6MD,0,0,1,1,0.6666666667,5,TRUTHFUL
A3JECYF1VD4DGT,0,0.3333333333,0.6666666667,1,0,6,TRUTHFUL
A10AGLJYHNUKZA,0.1111111111,0.1111111111,0.7777777778,1.8333333333,0.5,9,TRUTHFUL
A2W9GX82SLKROQ,0,0.3636363636,0.6363636364,6.3042124542,0,11,TRUTHFUL
A2EYRSWX6FJDUO,0.4,0,0.6,1,1.5,5,TRUTHFUL
A3IWRU5UL7MEHK,0,0.2857142857,0.7142857143,1,2.5,7,FAKE
A3OOTWUY9QJ5E4,0.6,0,0.4,1.5,0.6666666667,5,TRUTHFUL
AXBWHQS70E68C,0,0.2,0.8,0.75,0.25,5,TRUTHFUL
A3TMEPF7I9KHQ8,0,0,1,3.8571428571,0,5,TRUTHFUL
AV9PIER7NE448,0.3333333333,0.1666666667,0.5,3.5857142857,0,6,TRUTHFUL
A13G2GT8QA8LHJ,0,0,1,1.5,1.5,15,TRUTHFUL
A3SWP5P9SPBHNO,0.1428571429,0.2857142857,0.5714285714,0,6,7,FAKE
A1WQ6R85LXEIV1,0,0,1,1.75,0.5,6,TRUTHFUL
A2FHPXFQYLBKY5,0.0714285714,0.2857142857,0.6428571429,3.75,0.5555555556,14,TRUTHFUL
A80W1IJ0S1C6V,0.2,0,0.8,0,1.5,5,TRUTHFUL
A24AN3VCHTQZO4,0.3333333333,0,0.6666666667,1,0.8,9,TRUTHFUL
AHW8IEPDURIL3,0,0,1,0,0.2857142857,9,TRUTHFUL
AEENZB2ICUNU5,0,0,1,0,4,5,FAKE
A3B1JJ477HN1HR,0,0,1,1,0.6,8,TRUTHFUL
A3DVZIUM6SMOH3,0,0,1,1,1.5,5,TRUTHFUL
A18DTHZDQC1I5S,0,0.5714285714,0.4285714286,0,6,7,FAKE
A2LW7XPHZ2G3DZ,0.4,0,0.6,0.6666666667,0.6666666667,5,TRUTHFUL
A1U01PXCSBRFCI,0,0.3333333333,0.6666666667,1.675,2,6,TRUTHFUL
A3577SSBQRZA74,0,0.3333333333,0.6666666667,0,2,6,TRUTHFUL
A3J2OOA5UQVT6T,0.1666666667,0,0.8333333333,0.9,2,6,TRUTHFUL
A2SDA5LOD7577T,0,0.1666666667,0.8333333333,3,0.5,6,TRUTHFUL
A26X7W5UM5QFT4,0.1428571429,0.1428571429,0.7142857143,2.7,0,7,TRUTHFUL
A17SZBM7AQC3Y9,0,0.3333333333,0.6666666667,1,2,6,TRUTHFUL
A2Z5HOCU112934,0,0,1,1,1.25,9,TRUTHFUL
A3LLMT0DX24Z9K,0,0.1666666667,0.8333333333,3.5,0.5,6,TRUTHFUL
A336LRW7S21EPX,0,0,1,1,1.5,5,TRUTHFUL
ABJVSQBJ4G438,0,0,1,1.6666666667,0.4285714286,10,TRUTHFUL
A2TCHXH4SIN2OF,0.4,0.4,0.2,2.5,0,5,TRUTHFUL
A3O0KW3Z9SDL65,0.1666666667,0,0.8333333333,0.6666666667,5,6,FAKE
AM2Z84SBBDR5U,0,0,1,0,1,6,TRUTHFUL
A1A41QBDDV71VI,0,0,1,0,1.5,5,TRUTHFUL
A4Z7T58VKMSZN,0.2857142857,0.1428571429,0.5714285714,2.471042471,0.4,7,TRUTHFUL
A3167BZWGCNLI0,0,0,1,0,0.6666666667,5,TRUTHFUL
AD9MNP7YY3BS,0,0.1666666667,0.8333333333,0.95,0,6,TRUTHFUL
AYVSFICGKYF3I,0.3333333333,0,0.6666666667,0,1,6,TRUTHFUL
A11D3G7HUYW83T,0,0,1,0.5,1.5,5,TRUTHFUL
A138BEN83XJTG0,0,0.2857142857,0.7142857143,1.1,2.5,7,FAKE
A1VA41OGO7X0ZW,0.1666666667,0.1666666667,0.6666666667,0,2,6,TRUTHFUL
A1WVS59FQETT75,0,0,1,1,0.25,5,TRUTHFUL
A3TPR3LEHH2NPM,0,0,1,1.5,2,6,TRUTHFUL
AKOX2LZVYTAO5,0.1666666667,0.3333333333,0.5,1.5,5,6,FAKE
A2OIL519V42XO4,0.1428571429,0.4285714286,0.4285714286,0,1.3333333333,7,TRUTHFUL
A2K5GZF4U1E3HQ,0.4,0.2,0.4,0.6666666667,0.25,5,TRUTHFUL
A3N03ZFNKKDJZC,0,0.5,0.5,0,0.2,6,TRUTHFUL
A2GIBL2T9Q5L1U,0,0.1818181818,0.8181818182,0,0.375,11,TRUTHFUL
A3GK8JFJDCAK51,0,0.2,0.8,2.5,0.25,5,TRUTHFUL
A2382RNNECQ38V,0.5,0.3333333333,0.1666666667,0,0.5,6,TRUTHFUL
A11XXBN00PARN,0,0.8,0.2,0,1.5,5,FAKE
AVQVQKO2PAQVF,0,0,1,0.8636363636,0,5,TRUTHFUL
A26UD89V1EJ0PM,0,0.1428571429,0.8571428571,3,0.75,7,TRUTHFUL
A1JSXTTJ1MY9HB,0.3333333333,0,0.6666666667,1,1,6,TRUTHFUL
A26DQMYF5E0GL6,0,0,1,1,0,5,TRUTHFUL
AGOFHDLUR0E2B,0,0,1,0,0.4,7,TRUTHFUL
AGJ0DW8O7D9FL,0,0.5,0.5,2.5,0.5,6,TRUTHFUL
A2R30D0AMJV8LU,0.3333333333,0,0.6666666667,0,1,6,TRUTHFUL
A35OOJBK1V9AZ5,0.8,0,0.2,1,0.25,5,TRUTHFUL
A220D2275RR2EB,0.2,0.2,0.6,1,0,5,TRUTHFUL
A3TAAT01UITNRB,0.1428571429,0,0.8571428571,1.6666666667,1.3333333333,7,TRUTHFUL
ALFAZUEE43TLA,0.0769230769,0.0769230769,0.8461538462,2.5113636364,0.3,13,TRUTHFUL
A3BRMNYJHD5AT3,0,0.125,0.875,2.4090909091,0.3333333333,8,TRUTHFUL
A2T24Z5QP2OMXU,0,0.1,0.9,2,4,10,FAKE
A16OXZ797M13ML,0,0,1,0.7857142857,1.3333333333,7,TRUTHFUL
A12TQ1CUS2DKEQ,0.3333333333,0.1666666667,0.5,0,1,6,TRUTHFUL
A1W95GNXY72FLM,0,0,1,0.5,0.75,7,TRUTHFUL
A34G9CAI53H8CV,0,0,1,0,0,5,TRUTHFUL
A2GIXK9IT6J13X,0,0.0909090909,0.9090909091,0.5,0.8333333333,11,TRUTHFUL
A2WPPTE7VHEH7G,0,0.5,0.5,0,1,6,TRUTHFUL
AWL2ZWQH7B31U,0,0.2,0.8,0,0.6666666667,5,TRUTHFUL
A1VVIM9GSUI9SW,0.125,0.25,0.625,2,3,8,FAKE
A3V79KXIY09MOE,0.0454545455,0.0909090909,0.8636363636,5.6111111111,0.2941176471,22,TRUTHFUL
A20U6DID406CCC,0.1428571429,0.1428571429,0.7142857143,2.25,0.1666666667,7,TRUTHFUL
A2FIC05DY3HT7J,0,0,1,1,0,7,TRUTHFUL
A3IKLTT9JQACCI,0,0.125,0.875,1.3333333333,0.1428571429,8,TRUTHFUL
A33SX0AD5PYD9B,0,0.2,0.8,5,0.1111111111,10,TRUTHFUL
A2YF68ETLDR39J,0.0909090909,0.0909090909,0.8181818182,3,2.6666666667,11,TRUTHFUL
A1GRW9B3LHF098,0,0,1,1,0.4,7,TRUTHFUL
A37QPRV1PRS4SZ,0,0.4,0.6,1,1.5,5,TRUTHFUL
A15JKYIDRHAI1U,0,0,1,0,0.2,6,TRUTHFUL
A366PN7TD77M9H,0.1818181818,0,0.8181818182,0,4.5,11,FAKE
A4DLVVK8W2ZVA,0,0,1,1,1,6,TRUTHFUL
A2A7KXM9B4XW90,0,0.25,0.75,3,0.3333333333,8,TRUTHFUL
AKNTM9PII8OX5,0,0,1,0,0.6666666667,5,TRUTHFUL
A399U44GZOGRC8,0,0,1,2,0.2,6,TRUTHFUL
AQZHY4F7SPLJF,0,0,1,1,0.5,6,TRUTHFUL
A80ZHMQPJH2QB,0,0,1,0,0.5,6,TRUTHFUL
ADDDFVHP3CSVA,0,0.2,0.8,2.3,0,5,TRUTHFUL
A3H6P7L6WW5KDG,0.4,0,0.6,1,4,5,FAKE
A2GNOO6AE6G2YQ,0.3333333333,0,0.6666666667,0,2,6,TRUTHFUL
A3DF99POADKISL,0,0.4,0.6,0.9,4,5,FAKE
A2K0D19N83G6U2,0,0,1,1,0,5,TRUTHFUL
A1GGC6BOXBVW8Y,0,0,1,2.7142857143,1,8,TRUTHFUL
A2A2YDD01IN6D1,0.2,0,0.8,3,0.25,5,TRUTHFUL
A9JJBS53UUR2P,0,0,1,2.303030303,0.5,6,TRUTHFUL
A39T0O20U2VZ60,0.8333333333,0,0.1666666667,2.0833333333,0.2,6,TRUTHFUL
A16A5VFOGBQSDD,0,0,1,1,3,16,FAKE
A3FMHTRW1C4DAP,0,0.1428571429,0.8571428571,1,0.75,7,TRUTHFUL
A17NZ1QGV753TL,0,0,1,0,0.2,6,TRUTHFUL
A2YZEZ1ZQCFRTA,0.1428571429,0,0.8571428571,1.8,0.1666666667,7,TRUTHFUL
A19HYDX3LLL63Q,0.1428571429,0.1428571429,0.7142857143,1,2.5,7,FAKE
A1RND70M4FRH5J,0.1818181818,0,0.8181818182,0,4.5,11,FAKE
A1FONQ2TASQDT1,0,0,1,1,1,6,TRUTHFUL
A1ZPUV0TEBAKOT,0,0,1,2.75,0,5,TRUTHFUL
A1UG4J8DEG9NVW,0.1428571429,0.1428571429,0.7142857143,2.6666666667,0,7,TRUTHFUL
ABOSRZUWSGJVF,0,0.8,0.2,0.8333333333,1.5,5,FAKE
A1PULJU98V5M2L,0.25,0.25,0.5,1.5,7,8,FAKE
A2QWRHIGH21XGY,0,0.2,0.8,1.4166666667,4,5,FAKE
A1S8GWMGUFO6SE,0,0,1,1,0.6666666667,5,TRUTHFUL
A25LM23UM50GD,0,0.4444444444,0.5555555556,6.6997589296,0,9,TRUTHFUL
A1S6AIZ8WUAJZX,0,0,1,0,1.3333333333,7,TRUTHFUL
AMB8C7C3HEEIY,0.4,0,0.6,0,0.6666666667,5,TRUTHFUL
A2HX0JF7BT2RM7,0.2,0.2,0.6,1,0.6666666667,5,TRUTHFUL
A1MOJCVBI3QWQV,0,0,1,2.75,2,9,TRUTHFUL
AI6DKFMHOFIZ4,0.1666666667,0.1666666667,0.6666666667,0,1,6,TRUTHFUL
AQ9XY9JC7HE8D,0.1666666667,0.1666666667,0.6666666667,1,0.2,6,TRUTHFUL
A2H4BI73T22WOZ,0,0,1,1.6666666667,0.6666666667,5,TRUTHFUL
A3C1QYGEET3BVY,0.2,0.3,0.5,5.1,0,10,TRUTHFUL
A2Y8JYGI3Q8R5E,0,0.2857142857,0.7142857143,1,0.75,7,TRUTHFUL
A3UKXP7RLC950H,0.4,0,0.6,1.2666666667,0.6666666667,10,TRUTHFUL
A1DEQY49OB62T8,0,0.1666666667,0.8333333333,0,1,6,TRUTHFUL
AF18S5TZI5ZSO,0.6,0.2,0.2,1,4,5,FAKE
A3TG3SYHMGVXI,0.4,0,0.6,0,0.25,5,TRUTHFUL
A2H51GC8Z6QE4U,0,0.2,0.8,0,0.6666666667,5,TRUTHFUL
A38U3KQOOWNCYF,0,0,1,2,4,10,FAKE
A1M7JNSCQXEJ26,0.6,0,0.4,1,0.25,5,TRUTHFUL
A28BAQLL8P8J20,0,0.1666666667,0.8333333333,1,0.2,6,TRUTHFUL
A1SCYD9N2ZBXJ8,0.1666666667,0.1666666667,0.6666666667,1,0.5,6,TRUTHFUL
A1ESVMIYMY451G,0,0,1,0,1,6,TRUTHFUL
A1I86NQE2KOMHZ,0.1428571429,0,0.8571428571,1,0.1666666667,7,TRUTHFUL
AHZYWGP52D85Q,0.2,0,0.8,1.3333333333,0.6666666667,5,TRUTHFUL
A2WZZZXH3A9AIT,0.4,0,0.6,0.875,4,5,FAKE
A1TC0F8RKPF82A,0.2857142857,0.1428571429,0.5714285714,3.5,0.1666666667,7,TRUTHFUL
A357DUGU7QXNWS,0,0,1,0,1.5,5,TRUTHFUL
A2SMCA58709S8Y,0.1428571429,0.2857142857,0.5714285714,0,1.3333333333,7,TRUTHFUL
AGKPWP92821FB,0.4444444444,0.1111111111,0.4444444444,2.2857142857,0.125,9,TRUTHFUL
A27EEX3H2CB70G,0.2857142857,0.1428571429,0.5714285714,2,0.1666666667,7,TRUTHFUL
A1AD87U2VMKSV,0,0.1666666667,0.8333333333,2,1,6,TRUTHFUL
A8EGU8QNEHXJG,0,0,1,1,0.4,7,TRUTHFUL
AF64T3QEWLK71,0.4,0.2,0.4,0.6666666667,0.25,5,TRUTHFUL
A3W3R3AAYXOOMK,0.25,0.375,0.375,1,0.6,8,TRUTHFUL
ASPVM407Y3Z5M,0.2857142857,0.1428571429,0.5714285714,1,6,7,FAKE
A2TNBMPAOXD339,0,0,1,0,0.3333333333,8,TRUTHFUL
A1655QS97AO1XL,0,0,1,2.7375,0,5,TRUTHFUL
A2ZRFOHVQ7CBZ,0.4,0.2,0.4,0.8,0.6666666667,5,TRUTHFUL
A39QJHWQZCQQRT,0.1428571429,0,0.8571428571,0.3333333333,0,7,TRUTHFUL
A257Y9O1ZMIS5A,0,0,1,2.5,0.5,9,TRUTHFUL
A9MIM7PJR2CUD,0.1666666667,0,0.8333333333,0,2,6,TRUTHFUL
AL5GZPFT2JO65,0.2,0.2,0.6,1,1.5,5,TRUTHFUL
A1EMN4T3ROJDOO,0,0,1,0,0,6,TRUTHFUL
A1NR61LOWXNZEI,0.2,0,0.8,0.9090909091,1.5,5,TRUTHFUL
A1K28ISPKGE4N1,0,0.1666666667,0.8333333333,3,0,6,TRUTHFUL
AHSXR178UM5OT,0,0,1,0,4,5,FAKE
AOKQW4B5OQUXF,0.625,0.25,0.125,3.2619047619,0,8,TRUTHFUL
A2UVGGND8TLNVX,0,0.1666666667,0.8333333333,0.8,2,6,TRUTHFUL
A3R7IWBJZXB98P,0.2,0,0.8,0.5,0.6666666667,5,TRUTHFUL
A22E1XRKAQ2ZPP,0.3,0.1,0.6,1,1.5,10,TRUTHFUL
AFY3OKG2XR4L6,0.2,0.2,0.6,1.5,0.25,5,TRUTHFUL
A2IH2VLJMV3ZIL,0.2,0,0.8,1,4,5,FAKE
A29UWURF6DN5J9,0.4,0,0.6,1.6666666667,0.6666666667,5,TRUTHFUL
A1BJ26WC90V5KV,0.2,0.2,0.6,0,1.5,5,TRUTHFUL
A2SXM36ZNO1V5X,0.6,0,0.4,0,1.5,5,TRUTHFUL
