reviewerID,negative,neutral,positive,helpfulness,burst,count
A24YP3PNYEGZBW,0.0,0.0,1.0,1.0,0.666666666667,5
ABVYGB2TKBO8F,0.0,0.0,1.0,4.54166666667,0.222222222222,11
A7ZCFU1QPEBNE,0.2,0.0,0.8,2.8,0.0,10
A365QFEWGX4DJ8,0.0,0.4,0.6,0.833333333333,0.0,5
A93QX12JVL8MP,0.0,0.0,1.0,1.0,1.5,5
A3KQJUF7FYM8NF,0.2,0.0,0.8,0,0.666666666667,5
A2CKEASNBP0H0G,0.0,0.0,1.0,0,1.5,5
A308CSLMLOO5B0,0.166666666667,0.166666666667,0.666666666667,1.33333333333,0.5,6
A1D4UEG3ZX8TIL,0.0,0.0,1.0,1.5,0.666666666667,5
A30S91ZN9U738Y,0.166666666667,0.333333333333,0.5,1.0,1.0,6
A34SGUY6AK5SB1,0.2,0.2,0.6,1.0,1.5,5
A18LCOC98K7OML,0.0,0.0,1.0,2.5,0.75,7
A1W415JP5WEAJK,0.0,0.125,0.875,0.833333333333,0.142857142857,8
AEC90GPFKLAAW,0.2,0.0,0.8,3.125,0.25,5
A11HD68D6QXXQ6,0.0,0.0,1.0,0.5,0.25,5
A36SCLCL9XE4LO,0.285714285714,0.0,0.714285714286,1.0,0.4,7
A2K8F08QM76D5L,0.0,0.0,1.0,1.0,0.5,6
AQ389YGPR2BAX,0.0,0.0,1.0,3.38888888889,0.8,9
APGE05SC50SPL,0.0,0.0,1.0,3.4375,0.0,6
A251GGRO8JJ9F1,0.0,0.428571428571,0.571428571429,4.0,1.33333333333,7
AZJPNK73JF3XP,0.0,0.0,1.0,0,0.0,5
A2GGO4EBLU8IPH,0.0,0.2,0.8,2.0,0.0,5
A36V9OCTKMQI9Q,0.0,0.0,1.0,1.0,0.8,9
A13S0N4A4ZEKZH,0.0,0.0,1.0,7.76911396137,0.0,11
A3TMWX3X1LNQE6,0.111111111111,0.0,0.888888888889,2.04761904762,0.285714285714,9
A2R1VCV9QJAWFR,0.0,0.2,0.8,1.0,0.25,5
ASTPTE6EJ22ZP,0.5,0.0,0.5,0.8,1.0,6
A2GSNN6EH9K2HD,0.125,0.0,0.875,1.88888888889,0.6,8
A2VNAGUP6GD6ZW,0.0,0.0,1.0,6.75,0.333333333333,12
A33JWU69YRMRPQ,0.0,0.0,1.0,1.0,0.0,6
A30Z0GG96D11EO,0.0,0.0,1.0,1.0,0.25,5
ART1PC6ZF9X17,0.166666666667,0.0,0.833333333333,0.571428571429,0.5,6
A3173BUN91R8RF,0.0,0.0,1.0,0,0.25,5
A2UHZ066BC4UYA,0.0,0.0,1.0,2.75,0.0,6
A30ASPRK2VP8QC,0.0,0.0,1.0,4.33333333333,1.0,10
A3LV13M3A9G6HB,0.0,0.0,1.0,0,0.25,5
ACHBPQUWQZMSL,0.0,0.0,1.0,1.75,0.0,7
A214SO42WYO2VQ,0.0,0.2,0.8,1.0,1.5,5
A16RPMEX8DA3WB,0.0,0.222222222222,0.777777777778,1.0,0.8,9
AFSWPEBL6D1CW,0.0,0.0,1.0,3.75,0.5,6
A1V9SSULL3FA1B,0.0,0.0,1.0,1.38888888889,0.5,6
A2FPDIKTHRI7U9,0.0,0.0,1.0,2.0,0.25,5
A1LOENXGC0WRI2,0.0,0.0,1.0,6.73333333333,0.272727272727,14
A1KCEFHPULW0OU,0.0555555555556,0.0,0.944444444444,4.0,2.6,18
AX17962CZ2WUF,0.142857142857,0.428571428571,0.428571428571,4.34166666667,1.33333333333,7
A13GZCHAMKWYBT,0.0,0.0,1.0,2.0,0.0,5
A5Q25ZRVYKKRB,0.0,0.0,1.0,1.0,0.5,9
A38D1RKG2YKC8E,0.0,0.0,1.0,6.94225872167,0.0,8
A2XXCCT0TBVDIE,0.0,0.0,1.0,0.5,0.666666666667,5
A1E1LEVQ9VQNK,0.0,0.0,1.0,6.0,0.2,6
A15GKNQWPLSDEA,0.0,0.0714285714286,0.928571428571,2.0,3.66666666667,14
A3DYOLS5H3WZ4C,0.0,0.0,1.0,2.0,0.2,6
AMGG5L7VFDEWM,0.0,0.2,0.8,0,1.5,5
A3I5SLGN13CYYF,0.4,0.2,0.4,2.0,0.0,5
A1R5YLZSLCZECD,0.0,0.0,1.0,2.23913043478,0.0,5
A2IK6FJZPDAXW4,0.0,0.222222222222,0.777777777778,1.5,0.8,9
A16I6WJUEBJ1C3,0.2,0.2,0.6,0,0.0,5
ADXVZUT1HHW2M,0.0,0.0,1.0,1.0,0.0,5
A3FYAXN99LHX56,0.0,0.0,1.0,1.5,0.2,6
A17OF6WF11SFPG,0.0,0.0,1.0,2.625,0.2,6
A2R7P4A4CT2Y7R,0.2,0.0,0.8,2.5,0.25,5
A31W4WYUD8R6L9,0.0,0.0,1.0,1.0,2.5,7
A28TVBEH7FWGPC,0.0,0.166666666667,0.833333333333,2.0,0.5,6
A2I0EJP5KWUZ9Z,0.0,0.0,1.0,0,1.5,5
A8J75B2DIZ30U,0.142857142857,0.0,0.857142857143,1.75,0.75,7
A16ZTIWRM5LPR,0.0,0.166666666667,0.833333333333,2.0,0.5,6
AFEGTY9159PUL,0.0,0.2,0.8,1.0,1.5,5
A2DHXL91LL85B3,0.0,0.0,1.0,1.3,4.0,5
A3BXC0TUKI5F96,0.0,0.0,1.0,0.892857142857,1.5,5
A3R4MPYX889SIH,0.0,0.0,1.0,2.0,0.0,5
A2YKU4YPAUX0S5,0.0,0.0,1.0,1.5,0.666666666667,5
A3L8YH446HUCVM,0.375,0.375,0.25,1.5,0.0,8
A1IUKMYMAK9TV7,0.0,0.0,1.0,1.0,0.75,7
ALQ4ZJ6XCQNHR,0.142857142857,0.0,0.857142857143,4.94444444444,0.75,7
A2DFINH7PH42RK,0.0,0.0,1.0,7.5,0.714285714286,12
A2F4Z24LK8WJLQ,0.0,0.142857142857,0.857142857143,1.26666666667,0.166666666667,7
A3CNXROC1ISAKW,0.0,0.0,1.0,2.0,2.5,7
A2Z1TX1R9L7NUN,0.0,0.0,1.0,1.1,1.5,5
A1L95XFBIMJ66Y,0.0,0.222222222222,0.777777777778,5.16666666667,0.0,9
A7VHSWMVWRNUL,0.333333333333,0.0,0.666666666667,1.0,0.5,6
A2NB2E5DXE319Z,0.0,0.0588235294118,0.941176470588,5.16666666667,0.214285714286,17
A1HJISB0NCF2V0,0.0,0.0,1.0,3.0,0.857142857143,13
A3DBBUH2WA1VI5,0.8,0.0,0.2,2.93684210526,0.25,5
ABWM28Y6C9F5K,0.0,0.0,1.0,1.0,0.8,9
A3AJVYPBZQZ95R,0.0,0.2,0.8,2.36666666667,0.0,5
A1THF5BDQHRMOA,0.0,0.0,1.0,1.0,1.5,5
ANX1UJ2S3WOAM,0.0,0.0,1.0,0,0.666666666667,5
A1SV3U43DOC38Y,0.0,0.0,1.0,1.0,4.0,5
A6DF9OQYVGS8X,0.176470588235,0.0,0.823529411765,9.50833333333,1.125,17
A1PB9XZDJNY3YR,0.0,0.0,1.0,0.5,0.125,9
A18N6YPORZBLRK,0.0,0.0,1.0,0,0.2,6
ABKUJX7YJZ3DA,0.0,0.333333333333,0.666666666667,4.35714285714,0.0,6
A2VTVISFZQWOWY,0.166666666667,0.0,0.833333333333,4.5,0.0,6
AAA316AS24O29,0.0,0.0,1.0,0,2.0,6
AWIF8AR75LL9L,0.0,0.0,1.0,1.0,0.0,7
A1ZBAAJKN2Q2RQ,0.0909090909091,0.0,0.909090909091,2.25,4.5,11
A2RV7E3NGG70MZ,0.0,0.0,1.0,0,0.2,6
A1H8HQVNEAFE72,0.0,0.0,1.0,1.0,0.2,6
A2L1E2R6WINMPQ,0.0,0.0,1.0,4.54166666667,1.0,6
A323TKGMGZC2YV,0.0,0.6,0.4,0.333333333333,0.25,5
A7JQDI5K9XZY8,0.0,0.0,1.0,1.5,1.0,8
A10DWPFV76ADIW,0.0,0.0,1.0,1.0,0.25,5
AAFB9TLMLP0KG,0.0,0.0,1.0,0,0.2,6
AL6CEWLV2JB90,0.0,0.285714285714,0.714285714286,0.5,0.166666666667,7
A39ZXTQZHRS8MV,0.285714285714,0.285714285714,0.428571428571,2.5,0.4,7
A3AO1KANO9RKHI,0.333333333333,0.0,0.666666666667,0.0909090909091,0.0,6
A1Z1HEM9QZXC4C,0.0,0.0,1.0,2.0,0.666666666667,5
A33ZYFE8XMKKR1,0.25,0.0,0.75,4.475,0.0,12
ANT9CQ8WYEX9H,0.2,0.2,0.6,1.0,4.0,5
A3UPZQW5BN338G,0.5,0.0,0.5,2.30555555556,0.2,6
A1HEKOCWYD99L,0.2,0.0,0.8,2.0,0.25,5
A20EG26THALF90,0.0,0.0,1.0,3.0,0.2,6
AH48S37R914M2,0.0,0.0,1.0,1.0,2.0,6
A353U0L2HAMSHV,0.0,0.0,1.0,1.66666666667,0.25,5
A6D1BJVMS0TAN,0.0,0.0,1.0,4.0,0.2,6
AT8TS7XTO8TIE,0.0,0.0,1.0,2.0,0.125,9
AQY3KVT03NUTJ,0.0,0.0,1.0,0,6.0,7
A12JE5QXN10IO1,0.0,0.333333333333,0.666666666667,2.41666666667,0.5,6
A2HRHF83I3NDGT,0.0,0.0,1.0,6.0,1.875,23
A1L2M6G7A2OC5I,0.2,0.0,0.8,0,1.5,5
A58SMXXZATBHC,0.0,0.0,1.0,2.0,0.666666666667,5
AQ7Y8GNP78C5E,0.0,0.0,1.0,0,0.75,7
A3RDS0DJ5EJGA7,0.0,0.125,0.875,0,0.6,8
A3VOTPEB5TIA5M,0.0,0.142857142857,0.857142857143,1.85714285714,0.75,7
A1QAM9WM0PI5KE,0.0,0.0,1.0,2.0,1.5,5
A22BZD9BW8YPZF,0.0,0.3,0.7,2.0,2.33333333333,10
A1QPZCVXMCIJQJ,0.0,0.0,1.0,2.0,1.66666666667,8
AWWBWAEQ8UUO0,0.0,0.0,1.0,0,2.0,6
A2UNWZVZWZCNJN,0.2,0.0,0.8,2.0,1.5,5
A2WA3CPIL2W2GT,0.0833333333333,0.0833333333333,0.833333333333,4.05747126437,1.0,12
A2SZFKGJKVWS90,0.0,0.0,1.0,1.0,0.666666666667,5
AZBLP8S3CHH3,0.1,0.1,0.8,2.02673325499,0.666666666667,10
AYGFPGFKAWOVM,0.125,0.0,0.875,3.89473684211,0.0,8
A24EQC4LXYPT4E,0.0,0.0,1.0,0,0.666666666667,5
A2I7FNNMP8ALI4,0.166666666667,0.0,0.833333333333,2.0,0.5,6
AOS94G3AVM0S1,0.0,0.0,1.0,3.0,2.5,7
A117PEASIX5TJ,0.0,0.190476190476,0.809523809524,3.0,0.75,21
AQH3NQJWYF6L,0.0,0.0,1.0,0,1.5,5
AT997T4MTH9B7,0.0,0.2,0.8,1.0,0.666666666667,5
A2CMQIU3F1DODD,0.0,0.0,1.0,1.0,1.5,5
A3B21ZWOW9I4X7,0.125,0.125,0.75,3.6,0.142857142857,8
A1LAGS8H4A2DR7,0.2,0.6,0.2,2.75,0.0,5
A1OFK59VZHNKX2,0.0,0.0,1.0,3.0,0.0,5
A26JZGSF1SBQMY,0.0,0.166666666667,0.833333333333,0.5,5.0,12
ASDD1VD6KB8VG,0.0,0.0,1.0,1.0,1.33333333333,7
A19XWH84UMHU8M,0.0,0.0,1.0,1.0,0.666666666667,5
ABL2CBNEXEWU7,0.0,0.0,1.0,3.0,1.25,9
AHCVXRSGA7VWU,0.2,0.0,0.8,3.82302850796,0.0,5
A1JJJQU2IYI654,0.0,0.2,0.8,0.714285714286,0.0,5
A3GCDGXP602IOT,0.0,0.0,1.0,1.66666666667,0.5,6
A2C3BWJJ4TT7FY,0.0,0.125,0.875,4.74603174603,0.0,8
ABX9ZBMGSD31O,0.0,0.166666666667,0.833333333333,1.0,2.0,6
A6J5VQ77QM0TW,0.0,0.25,0.75,4.0,1.0,8
A2N75ADJSRW0AH,0.0,0.0,1.0,5.46377368152,0.5,9
A3LNC0DVTAAO7A,0.0,0.0,1.0,0,0.5,6
AR90ZOZ4JEW7J,0.0,0.166666666667,0.833333333333,1.75,0.2,6
A1PLWYRYHZ1ENT,0.0,0.0,1.0,2.06666666667,1.5,5
A26YO5A2Y8EBEG,0.0,0.2,0.8,2.0,0.0,5
ATI35LDGKQ8S4,0.181818181818,0.0,0.818181818182,2.0,1.75,11
A1NUTYNSRRPXCU,0.230769230769,0.0,0.769230769231,3.5,0.857142857143,13
A3JDI3JXAP3MGQ,0.0,0.0,1.0,2.0,0.25,5
A3M2HBNJK89MKK,0.125,0.0,0.875,1.5,0.333333333333,8
A27WVFD21IZWNY,0.0,0.0,1.0,0,2.5,7
A2UFNB9REUD4I3,0.0588235294118,0.0,0.941176470588,6.81818181818,0.214285714286,17
A2NBQ9E181AC8O,0.4,0.0,0.6,1.44117647059,0.0,5
A9QXZWBVBT176,0.0,0.0,1.0,3.0,0.666666666667,5
A3OXHLG6DIBRW8,0.0,0.0454545454545,0.954545454545,11.6634259259,0.157894736842,22
A164LLTQSPU039,0.0,0.2,0.8,1.5,0.25,5
A3FBUN1UFKJKXH,0.0,0.0,1.0,3.5,0.833333333333,11
ARPTCDHPP78KX,0.0,0.0,1.0,1.0,1.5,5
A2FAT1KAB9DF3G,0.0,0.0,1.0,4.83333333333,0.0,11
A1X1CEGHTHMBL1,0.0,0.0,1.0,4.95348837209,0.0,6
A820FRC6G2BY,0.25,0.0,0.75,2.5,7.0,8
A1BR7CYLDDUALQ,0.0,0.2,0.8,1.75,0.25,5
A33AEK6T00UR4X,0.0,0.0,1.0,1.5,0.166666666667,7
A2QC1R1PB432QD,0.25,0.0,0.75,6.46666666667,0.0,8
A1157JBNCPCA5Q,0.0,0.2,0.8,1.0,1.5,5
AKAOYM48DSUPL,0.0,0.0,1.0,3.0,3.0,8
ABFRXP3N28UUF,0.0,0.0,1.0,1.0,0.5,6
A1ZGY78H93FL4X,0.2,0.2,0.6,2.0,0.25,5
A2HC9549CZAKNN,0.0,0.0,1.0,0,0.0,5
A21D24MKWGCV0I,0.0,0.0,1.0,1.2,0.25,5
A26TN8EFJUI8RM,0.0,0.0,1.0,7.66666666667,1.25,9
A4WE0UGOCKDPX,0.111111111111,0.111111111111,0.777777777778,0.837837837838,1.25,9
A3PIKZO6KQLSJJ,0.0,0.0,1.0,0.666666666667,0.2,6
A2YEIXQW6VNJG7,0.5,0.0,0.5,1.16666666667,2.0,6
A26HEXY6CSRHB0,0.0,0.0,1.0,1.0,6.0,7
A1RFB1K0ZS0JVP,0.166666666667,0.166666666667,0.666666666667,2.5,1.0,6
AX3U7MPKLPDTZ,0.0,0.0,1.0,0.888888888889,0.5,6
A20ZLDHGXMVT8H,0.0,0.0,1.0,3.0,0.0,9
A2Z4NVP3YCLLY6,0.0,0.0,1.0,0,0.666666666667,5
A2TS1Y0QWQ3LA4,0.125,0.0,0.875,2.71428571429,0.6,8
AQCJWSMSURQI2,0.0,0.285714285714,0.714285714286,5.08333333333,0.0,7
A1ERKDPSOJYK8P,0.0,0.0,1.0,4.33333333333,0.2,6
A31BD4RXCON7QO,0.0,0.2,0.8,0,0.0,5
A3ZAWSQZPYCIG,0.0,0.0,1.0,7.0,7.0,8
A35BH7OZJZJE2L,0.0,0.0,1.0,0.5,0.5,6
A2OB0IK83HTU18,0.0,0.125,0.875,1.0,0.0,8
A3FK1TTD6F8M0D,0.125,0.125,0.75,1.5,0.6,8
A329MLZIN8AKFQ,0.0,0.0,1.0,2.0,3.0,8
A1YOHHS8GLC7R5,0.0,0.285714285714,0.714285714286,1.5,0.4,7
A2FUD7TNC8HRYG,0.0909090909091,0.0,0.909090909091,4.32857142857,0.375,11
A29OH3JI952QW3,0.4,0.2,0.4,2.83624708625,0.0,5
A21U5B3CVVF9TZ,0.0,0.0,1.0,5.0,1.25,9
AB6Z7SZM9QOR,0.0,0.0,1.0,0,0.666666666667,5
A1PS4OYWUB0VX,0.0,0.0,1.0,1.92307692308,1.6,13
A3V9OBQ2W37DZG,0.142857142857,0.0,0.857142857143,1.66666666667,2.5,7
A1M625IR8B61YY,0.0,0.0,1.0,4.0,4.0,5
A1R089P5AS26UE,0.0,0.0,1.0,1.0,0.25,5
A3MGDWV681L35R,0.0,0.166666666667,0.833333333333,2.0,1.0,6
ADC433VUZKOGW,0.2,0.0,0.8,3.16940114848,0.0,5
AYC0EKXYI2T8K,0.0769230769231,0.0769230769231,0.846153846154,4.0,0.625,13
A9MFACBOH64R2,0.0,0.0,1.0,2.8,0.666666666667,5
A1027BOR2MECKT,0.0,0.166666666667,0.833333333333,1.0,0.5,6
A1PE3BT2JTV3M,0.0,0.0,1.0,1.66666666667,0.5,12
A33T0HNNB4O95H,0.142857142857,0.0,0.857142857143,0,0.75,7
A379DLIAF0MFM5,0.0,0.0,1.0,2.85714285714,0.0,6
A2XZ17U949T053,0.2,0.2,0.6,3.0,0.25,5
A1DKNFJAFYC3QI,0.0,0.0,1.0,1.66666666667,0.666666666667,5
ATLA5CJH0ZZHP,0.0,0.5,0.5,2.0,0.2,6
A1S4J7ZUNAPWQY,0.0,0.0,1.0,1.72727272727,0.666666666667,5
ANAEMP31PY1YH,0.0,0.111111111111,0.888888888889,2.0,2.0,9
AQ9YYLSAQ830Q,0.0,0.0,1.0,3.5,11.0,12
A2H4OMJLE7JFM2,0.333333333333,0.0,0.666666666667,0.5,1.0,6
A33XJZTXAJSJXS,0.0,0.2,0.8,1.0,1.5,5
A1YUDSBH9P3HPN,0.25,0.0625,0.6875,1.0,3.0,16
A1JSY4NTAEFOPL,0.0,0.285714285714,0.714285714286,3.5,2.5,7
A3VDKDMVGGTD7W,0.0,0.0,1.0,2.0,4.0,5
A1KXH1783R6WLB,0.0,0.0,1.0,1.0,0.666666666667,5
A162TL1XLLWR1M,0.0,0.142857142857,0.857142857143,1.0,6.0,7
A2ZCG424VQZFSP,0.0,0.0,1.0,3.0,0.5,12
A2974KOBZGV447,0.0,0.0,1.0,1.5,0.2,6
A2R5C3D1WCHXO1,0.166666666667,0.0,0.833333333333,3.0,0.5,6
A36WLCKAPXILIM,0.0,0.2,0.8,0,0.0,5
AWOIBT6VTHAO6,0.0,0.047619047619,0.952380952381,12.3701298701,0.615384615385,21
A3Q422EBJ9ADAI,0.0,0.0,1.0,0.857142857143,0.0,5
A37JTTQQHCHCZI,0.0,0.0,1.0,0,1.0,8
A3825IT5S4DZ1X,0.0,0.0,1.0,0,0.666666666667,5
A1D9V4TAFTO6M2,0.222222222222,0.0,0.777777777778,6.68266300703,0.0,9
AMS7E10YOOUY0,0.0,0.0,1.0,1.0,1.5,5
A1RID4GGJ99X6P,0.0,0.0,1.0,2.6017145617,0.0,5
A3IIGCFLKVFW8M,0.0,0.0833333333333,0.916666666667,1.0,11.0,12
AF0E1Q98HR1AH,0.0,0.0,1.0,0,1.5,5
A34VV29RQJOQS0,0.0,0.166666666667,0.833333333333,0.25,0.5,6
A3FL56WH6WLM6Z,0.0,0.0,1.0,0,0.166666666667,7
A31VXEBQ20PZRY,0.0,0.0,1.0,1.5,0.4,7
A5L7H469EHWZN,0.0,0.2,0.8,1.5,0.25,5
AA2J8Q3NDKTVB,0.0,0.0,1.0,1.0,1.0,6
A1ZW52IYW7QZ1U,0.0,0.2,0.8,1.0,1.5,5
ACIN7VHV8UIZR,0.0,0.0,1.0,0,1.5,5
AIEFCFFB8Z8LS,0.0,0.0,1.0,1.0,6.0,7
A3D1XWMQD0HTZJ,0.25,0.25,0.5,0.25,7.0,8
A2K6WBPLOWZQPC,0.0,0.0,1.0,1.0,0.666666666667,5
A1EXO4YP10E8WO,0.0,0.166666666667,0.833333333333,1.0,1.0,6
A3TX46J8SBZPG3,0.0,0.0,1.0,0,0.0,5
A1GGNQP11JJRJM,0.0,0.0,1.0,1.0,3.5,9
A37R0DRFA8ERAE,0.0,0.181818181818,0.818181818182,3.0,1.2,11
A14GKZOAPB9CHY,0.0,0.1,0.9,2.0,0.111111111111,10
A3HKZTFCPIK2OE,0.0,0.0,1.0,0,0.666666666667,5
A3VHQBLY1ZUMZM,0.2,0.0,0.8,0.666666666667,4.0,5
A36MVOW840P05A,0.0,0.0,1.0,1.88888888889,0.666666666667,5
A8OL3GQLRY3SA,0.2,0.0,0.8,3.0,0.0,5
AHG0N8GME19U6,0.2,0.0,0.8,1.83333333333,0.0,5
A2V92F5R7MLCVI,0.25,0.125,0.625,1.5,0.142857142857,8
A2EXQQB41SZ4PL,0.0,0.0,1.0,1.0,1.5,5
ALVNDCWSETIPD,0.0,0.0,1.0,1.0,1.33333333333,7
ADEZOPMPKK146,0.0833333333333,0.0833333333333,0.833333333333,2.5,0.2,12
A1J1S9E53DNAP6,0.8,0.0,0.2,1.91011235955,0.25,5
A33Y8C4818EJL0,0.0,0.2,0.8,0,0.0,5
A3CQXEI81Z92LP,0.111111111111,0.111111111111,0.777777777778,2.0,2.0,9
ALUNVOQRXOZIA,0.230769230769,0.153846153846,0.615384615385,2.75,0.3,13
APV02Y5BD3UZD,0.0,0.0,1.0,0.5,1.0,6
A2WBB8QN9S617,0.125,0.0,0.875,4.0,0.0,8
A3IEAYDS24L2IK,0.125,0.25,0.625,2.66666666667,0.6,8
A335WG8WMP5O7W,0.142857142857,0.142857142857,0.714285714286,2.0,0.75,7
A2032YC2PRGNSR,0.0,0.0769230769231,0.923076923077,4.69186972448,0.0833333333333,13
A3BXSR4ZFZS72V,0.0,0.0909090909091,0.909090909091,5.5,4.5,11
A1Q65KYDKXIX8E,0.0,0.0,1.0,1.0,1.6,13
AK36WQTXL3K1X,0.0,0.0,1.0,0,1.0,6
A3VDO5M0017V3S,0.2,0.0,0.8,0.666666666667,0.666666666667,5
A11OY91XPI2CWZ,0.0,0.125,0.875,1.0,0.6,8
A2H87DWVVYBD05,0.2,0.0,0.8,1.66666666667,1.5,5
AF5ETZ8HTFJVW,0.0,0.166666666667,0.833333333333,2.0,1.0,6
AD0VA39FRVNKN,0.0,0.0,1.0,3.0,2.33333333333,10
AIAT4UQM6AS8G,0.0,0.142857142857,0.857142857143,3.0,0.166666666667,7
A39KS11L980GXB,0.285714285714,0.0,0.714285714286,3.66666666667,0.166666666667,7
A3HTSY3S8FS680,0.2,0.0,0.8,1.25,1.5,5
A205ZP18PBAATA,0.0,0.0,1.0,1.0,1.5,5
A14FOM1BCWRR3L,0.2,0.4,0.4,3.0,1.5,5
AXQPJFOALBYAH,0.0,0.0,1.0,0,1.0,8
A5NA8I02DWUXE,0.0,0.166666666667,0.833333333333,0.666666666667,1.0,6
A2FKXF5PIY4XNT,0.2,0.0,0.8,0,0.666666666667,5
A2MCZJVRCAYVD8,0.0,0.0,1.0,3.0,3.0,8
A2JLDL04G0TRJL,0.0,0.0,1.0,4.0,7.0,8
A2715EP3FG4X6X,0.0,0.2,0.8,0,0.666666666667,5
A1O4DGGWSNUG9O,0.125,0.125,0.75,2.5,3.0,8
A1TR1R2QKWRSRA,0.1,0.2,0.7,4.96875,0.0,10
ASM9ZMLN0CT9Q,0.2,0.2,0.6,0.5,1.5,5
A39JR71TMGNNJE,0.0,0.0,1.0,1.0,1.5,5
A13W04LMNR3UQ0,0.0,0.0588235294118,0.941176470588,6.0,0.307692307692,17
A1K68C0SX1BGQM,0.0,0.0,1.0,0.5,0.666666666667,5
A2VZGCHG3KNJGV,0.142857142857,0.0,0.857142857143,4.19047619048,0.4,7
A19UTUEBWKIZFT,0.0,0.166666666667,0.833333333333,2.0,0.0,6
A1ITRGMT80D5TK,0.0,0.0,1.0,1.92857142857,0.0,5
AQENECIK88UXH,0.0,0.0,1.0,2.0,2.5,7
ACX25O6EVKQL6,0.0,0.0,1.0,0,0.666666666667,5
A1ASWEF2XS078F,0.2,0.2,0.6,2.25,0.25,5
A2N7VBQQA6X69S,0.0,0.0,1.0,0,0.5,6
A22YQ9RD5I81SV,0.0,0.0,1.0,2.0,1.5,5
A1SVZAVTTYVJVY,0.2,0.0,0.8,2.43181818182,0.25,5
AHDG8TYWO1BWW,0.0,0.0,1.0,1.0,1.5,5
A23DQHVIJY7ACI,0.0,0.2,0.8,2.0,0.666666666667,5
A1KWD90M53ZE4F,0.111111111111,0.111111111111,0.777777777778,0.5,2.0,9
A20C7RI3X97FC2,0.0,0.0,1.0,2.25,0.0,5
A35W3JQYP0M655,0.0,0.0,1.0,5.80909090909,0.0,12
A2G7B7FKP2O2PU,0.0,0.0,1.0,0,0.25,5
A28AHI180H69GK,0.0,0.285714285714,0.714285714286,3.25,0.166666666667,7
A18B28FB5FRJDY,0.0,0.142857142857,0.857142857143,1.0,2.5,7
A2UEH0U5CV3053,0.0,0.0,1.0,2.0,0.0,5
A5CDMTW6JKV5G,0.0,0.0,1.0,4.74444444444,0.166666666667,7
AH3QW8UQ4ULZN,0.285714285714,0.428571428571,0.285714285714,1.03333333333,0.166666666667,7
A2PPRCJSZZVTUZ,0.0,0.0,1.0,3.20833333333,0.5,6
A352S7U0W813Y1,0.0,0.0,1.0,2.0,0.666666666667,5
A275L12XC23G9I,0.0909090909091,0.0909090909091,0.818181818182,2.5,0.571428571429,11
A18ZXVF5AQFK35,0.166666666667,0.166666666667,0.666666666667,2.5,0.0,6
A2SCFLORGS4PVI,0.375,0.125,0.5,4.05,0.142857142857,8
A3JCBDXNF0ZB66,0.0,0.0,1.0,3.0,1.66666666667,8
AH6HBXJ9HI1LH,0.166666666667,0.0,0.833333333333,0,1.0,6
A3578WPHOPUCQD,0.0,0.0,1.0,1.86666666667,1.0,6
A2QR9IXLMIDL5U,0.0526315789474,0.0,0.947368421053,4.25,1.375,19
A28QBMCWQPHAMN,0.0,0.0,1.0,0,0.5,6
A13KBLFF4IZF7H,0.0,0.0,1.0,0,0.0,5
AAOQFIW9UPD8M,0.0,0.0,1.0,1.0,2.0,6
A3GM951Z60CHA9,0.0,0.0909090909091,0.909090909091,4.0,0.375,11
A2342SZSD04YP1,0.0,0.142857142857,0.857142857143,1.33333333333,0.4,7
A18WYWN6E4I4DP,0.0,0.0,1.0,1.0,0.666666666667,5
ADFQS81MLFSIJ,0.0,0.0,1.0,0,0.666666666667,5
A00473363TJ8YSZ3YAGG9,0.0,0.0,1.0,1.0,0.666666666667,5
A2RJDA5SQPCPH,0.0,0.0,1.0,2.86666666667,0.666666666667,5
A3RLMTIFIZKDQF,0.142857142857,0.0,0.857142857143,3.3,0.0,7
A2R8QRDT7OY7D6,0.1,0.1,0.8,6.28474903475,0.111111111111,10
A109KHEJL08HW9,0.0,0.0,1.0,1.0,4.0,5
A335ZB2LFMHKR4,0.2,0.0,0.8,1.0,0.666666666667,5
A2ROBO96G69ABZ,0.0,0.0,1.0,0,0.0,6
AM279VWXJ431F,0.0,0.0,1.0,2.0,0.666666666667,5
ASNC4EGU58ZAN,0.0,0.0,1.0,1.0,1.0,12
A2W9I628I6SE1U,0.0,0.285714285714,0.714285714286,4.48888888889,0.0,7
A39NQWCVLWJAJ4,0.0,0.0,1.0,3.0,0.5,6
A2Y6RAKPTQDCU,0.0,0.0,1.0,0,1.5,5
A1FF4PN48LO8EC,0.2,0.0,0.8,0,0.666666666667,5
A2RPS378BYES44,0.0,0.0,1.0,0,0.666666666667,5
A2WZT9FDW7QKD0,0.0,0.0,1.0,0.0,0.666666666667,5
A1G4HOHX1Z1UMP,0.166666666667,0.0,0.833333333333,2.0,0.2,6
APJ5LNYEUXMEM,0.0,0.2,0.8,2.0,0.0,5
ACW7UTVIG68DS,0.0,0.0769230769231,0.923076923077,4.5,5.5,13
A2P86PH81C7MOM,0.0,0.0,1.0,0.8,0.666666666667,5
A1NRC1QV6O3XR7,0.0,0.0,1.0,0.5,3.5,9
A2AAHDM93LC9BI,0.0,0.111111111111,0.888888888889,1.83333333333,0.0,9
A3QFGLTU232O72,0.2,0.2,0.6,0,0.0,5
A1S78V0MOUYFUA,0.333333333333,0.166666666667,0.5,1.3,0.0,6
